cod_uf,cod_municipio,dsc_municipio,num_cnae,dsc_setor_1,dsc_setor_2,dsc_programa,dsc_linha_financiamento,dsc_atividade,dsc_porte,dsc_finalidade,num_operacao_contratada,vlr_contrato,dsc_fonte,num_ano,Tipologia_do_Municipio,Semiarido
DF,5300108,BRASILIA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,Médio I,Capital de Giro Isolado,1,1000000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Capital de Giro Isolado,1,400000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação,Empresarial,Industrial,-,Desenvolvimento Industrial,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno,Capital de Giro Isolado,1,200000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de fisioterapia,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno-Médio,Capital de Giro Isolado,1,1474000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de gás liqüefeito de petróleo (GLP),Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,129000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de móveis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,306000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,Empresarial,Industrial,-,Desenvolvimento Industrial,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,150000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Educação infantil - creche,Empresarial,Comércio e Serviços,-,Comércio e Serviços,EDUCAÇÃO,Pequeno,Capital de Giro Isolado,1,160000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Custeio isolado/ Comercialização,1,489000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Custeio isolado/ Comercialização,1,380000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de apoio à agricultura não especificadas anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",Pequeno-Médio,Custeio isolado/ Comercialização,1,177990,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de condicionamento físico,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Pequeno,Custeio isolado/ Comercialização,1,139194,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,239409,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de produtos químicos orgânicos não especificados anteriormente,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS QUÍMICOS,Médio I,Investimento,1,328000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Impressão de livros, revistas e outras publicações periódicas",Empresarial,Industrial,-,Desenvolvimento Industrial,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Médio I,Investimento,1,569478,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,455000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade odontológica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,202846,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de materiais de construção não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,116414.31,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,44450.24,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista especializado de equipamentos e suprimentos de informática,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,72400,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Construção de edifícios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,89236.99,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Manutenção e reparação de geradores, transformadores e motores elétricos",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",Pequeno,Custeio isolado/ Comercialização,1,182650,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Obras de terraplenagem,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno-Médio,Custeio isolado/ Comercialização,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Obras de terraplenagem,Empresarial,Industrial,-,Desenvolvimento Industrial,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Investimento,1,400000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Peixaria,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Transporte escolar,Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Custeio isolado/ Comercialização,1,413000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Instalação e manutenção elétrica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Custeio isolado/ Comercialização,1,230659,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",Pequeno,Custeio isolado/ Comercialização,1,86395,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de fogos de artifício e artigos pirotécnicos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,128747.46,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de produtos derivados do cacau e de chocolates,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,420000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços combinados de escritório e apoio administrativo,Empresarial,Industrial,-,Desenvolvimento Industrial,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS",Pequeno,Investimento,1,200000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Treinamento em desenvolvimento profissional e gerencial,Empresarial,Comércio e Serviços,-,Comércio e Serviços,EDUCAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,284000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Restaurantes e similares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno-Médio,Custeio isolado/ Comercialização,1,1738000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno-Médio,Custeio isolado/ Comercialização,1,461500,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno,Custeio isolado/ Comercialização,1,364000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,500000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Preparação de massa de concreto e argamassa para construção,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Pequeno,Custeio isolado/ Comercialização,1,387400,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Obras de terraplenagem,Empresarial,Infraestrutura,-,Infraestrutura Econômica,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Investimento Misto,1,362700,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno,Custeio isolado/ Comercialização,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de artigos de óptica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,2,355000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de carnes - açougues,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,332902.44,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista especializado de equipamentos e suprimentos de informática,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,422000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Construção de edifícios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,440000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,351814.6,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Obras de fundações,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Custeio isolado/ Comercialização,1,803000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Restaurantes e similares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,211900,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio a varejo de pneumáticos e câmaras-de-ar,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Capital de Giro Isolado,1,198000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Incorporação de empreendimentos imobiliários,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,430000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços de manutenção e reparação mecânica de veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,87480,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Construção de edifícios,Empresarial,Industrial,-,Desenvolvimento Industrial,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno,Investimento,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de bebidas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,215153.4,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Lavanderias,Empresarial,Comércio e Serviços,-,Comércio e Serviços,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Pequeno,Capital de Giro Isolado,1,28000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de embalagens de material plástico,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,Pequeno,Investimento,1,130000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,1500000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio a varejo de automóveis, camionetas e utilitários usados",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,248000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços de engenharia,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,Pequeno,Custeio isolado/ Comercialização,1,102998.88,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de madeira e artefatos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,300000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Locação de automóveis sem condutor,Empresarial,Turismo,-,Turismo Regional,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno,Investimento,1,306000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividade médica ambulatorial com recursos para realização de exames complementares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,259200,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Mini/Micro,Custeio isolado/ Comercialização,1,402379.11,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Geração de energia elétrica,Empresarial,Infraestrutura,-,Infraestrutura Econômica,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",Pequeno,Investimento,1,4200046,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio a varejo de peças e acessórios novos para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Capital de Giro Isolado,1,50000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio atacadista de bicicletas, triciclos e outros veículos recreativos",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno-Médio,Custeio isolado/ Comercialização,1,193500,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio atacadista de ferragens e ferramentas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno,Custeio isolado/ Comercialização,1,133082.3,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,53700,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Fabricação de painéis e letreiros luminosos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS DIVERSOS,Pequeno,Custeio isolado/ Comercialização,1,329000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços de montagem de móveis de qualquer material,Empresarial,Industrial,-,Desenvolvimento Industrial,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",Pequeno,Investimento,1,157500,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,112000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Agências de viagens,Empresarial,Industrial,-,Desenvolvimento Industrial,"AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",Pequeno,Capital de Giro Isolado,1,499000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",Empresarial,Industrial,-,Desenvolvimento Industrial,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno,Capital de Giro Isolado,1,200000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Capital de Giro Isolado,1,115000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Comércio varejista de materiais de construção não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,65000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,80000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,Empresarial,Industrial,-,Desenvolvimento Industrial,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Capital de Giro Isolado,1,220000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio atacadista de farinhas, amidos e féculas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Médio I,Custeio isolado/ Comercialização,1,151060,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Capital de Giro Isolado,1,100000,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Locação de automóveis sem condutor,Empresarial,Turismo,-,Turismo Regional,ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS,Pequeno-Médio,Investimento,1,489807.44,FCO,2024,Alta Renda e Baixo Dinamismo,não
DF,5300108,BRASILIA,Atividades de fisioterapia,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno-Médio,Capital de Giro Isolado,1,490000,FCO,2024,Alta Renda e Baixo Dinamismo,não
