Protocolo_S2iD,Nome_Municipio,Sigla_UF,regiao,Data_Registro,Data_Evento,Cod_Cobrade,tipologia,descricao_tipologia,grupo_de_desastre,Cod_IBGE_Mun,Setores Censitários,Status,DH_Descricao,DH_MORTOS,DH_FERIDOS,DH_ENFERMOS,DH_DESABRIGADOS,DH_DESALOJADOS,DH_DESAPARECIDOS,DH_AFETADOS_SECA_ESTIAGEM,DH_total_danos_humanos_diretos,DH_OUTROS AFETADOS,DM_Descricao,DM_Uni Habita Danificadas,DM_Uni Habita Destruidas,DM_Uni Habita Valor,DM_Inst Saúde Danificadas,DM_Inst Saúde Destruidas,DM_Inst Saúde Valor,DM_Inst Ensino Danificadas,DM_Inst Ensino Destruidas,DM_Inst Ensino Valor,DM_Inst Serviços Danificadas,DM_Inst Serviços Destruidas,DM_Inst Serviços Valor,DM_Inst Comuni Danificadas,DM_Inst Comuni Destruidas,DM_Inst Comuni Valor,DM_Obras de Infra Danificadas,DM_Obras de Infra Destruidas,DM_Obras de Infra Valor,DM_total_danos_materiais,DA_Descricao,DA_Polui/cont da água,DA_Polui/cont do ar,DA_Polui/cont do solo,DA_Dimi/exauri hídrico,DA_Incêndi parques/APA's/APP's,PEPL_Descricao,PEPL_Assis_méd e emergên(R$),PEPL_Abast de água pot(R$),PEPL_sist de esgotos sanit(R$),PEPL_Sis limp e rec lixo (R$),PEPL_Sis cont pragas (R$),PEPL_distrib energia (R$),PEPL_Telecomunicações (R$),PEPL_Tran loc/reg/l_curso (R$),PEPL_Distrib combustíveis(R$),PEPL_Segurança pública (R$),PEPL_Ensino (R$),PEPL_total_publico,PEPR_Descricao,PEPR_Agricultura (R$),PEPR_Pecuária (R$),PEPR_Indústria (R$),PEPR_Comércio (R$),PEPR_Serviços (R$),PEPR_total_privado,PE_PLePR
MG-P-3169901-12200-19970107,Ubá,MG,Sudeste,01/07/1997,01/07/1997,12200,2,Enxurradas,Hidrológico,3169901,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3170107-12200-19970107,Uberaba,MG,Sudeste,01/07/1997,01/07/1997,12200,2,Enxurradas,Hidrológico,3170107,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3170206-12200-19970107,Uberlândia,MG,Sudeste,01/07/1997,01/07/1997,12200,2,Enxurradas,Hidrológico,3170206,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3171303-12200-19970107,Viçosa,MG,Sudeste,01/07/1997,01/07/1997,12200,2,Enxurradas,Hidrológico,3171303,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3171808-12200-19970107,Virginópolis,MG,Sudeste,01/07/1997,01/07/1997,12200,2,Enxurradas,Hidrológico,3171808,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MS-P-5003306-12100-19970107,Coxim,MS,Centro-oeste,01/07/1997,01/07/1997,12100,7,Inundações,Hidrológico,5003306,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PE-P-2610707-13112-19970107,Paulista,PE,Nordeste,01/07/1997,01/07/1997,13112,12,Vendavais e Ciclones,Meteorológico,2610707,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3116001-12200-19970108,Chalé,MG,Sudeste,01/08/1997,01/08/1997,12200,2,Enxurradas,Hidrológico,3116001,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4207858-12200-19970108,Irati,SC,Sul,01/08/1997,01/08/1997,12200,2,Enxurradas,Hidrológico,4207858,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2917607-12200-19970109,Jaguaquara,BA,Nordeste,01/09/1997,01/09/1997,12200,2,Enxurradas,Hidrológico,2917607,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ES-P-3202801-12200-19970109,Itapemirim,ES,Sudeste,01/09/1997,01/09/1997,12200,2,Enxurradas,Hidrológico,3202801,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3109402-12200-19970109,Buritizeiro,MG,Sudeste,01/09/1997,01/09/1997,12200,2,Enxurradas,Hidrológico,3109402,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3158508-12200-19970109,Santana de Pirapama,MG,Sudeste,01/09/1997,01/09/1997,12200,2,Enxurradas,Hidrológico,3158508,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-A-4201505-12100-19970110,Armazém,SC,Sul,01/10/1997,01/10/1997,12100,7,Inundações,Hidrológico,4201505,,Registro,,0,0,0,0,30,0,0,30,0,,7,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,,,,,,,,0,0,0,0,0,0,0,1472328,0,0,0,1472328,,93000,136000,0,0,0,229000,1701328
SC-A-4201109-12200-19970110,Anitápolis,SC,Sul,01/10/1997,01/10/1997,12200,2,Enxurradas,Hidrológico,4201109,,Registro,,0,0,0,0,0,0,0,0,0,,5,1,26000,0,0,0,1,0,30000,0,0,0,1,0,50000,0,0,0,106000,,,,,,,,0,30000,0,0,0,0,0,150000,0,0,0,180000,,770000,37500,0,0,0,807500,987500
MG-P-3161502-12200-19970110,São Geraldo,MG,Sudeste,01/10/1997,01/10/1997,12200,2,Enxurradas,Hidrológico,3161502,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-P-4215901-12200-19970110,São Bonifácio,SC,Sul,01/10/1997,01/10/1997,12200,2,Enxurradas,Hidrológico,4215901,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-P-4217105-12200-19970111,São Martinho,SC,Sul,01/11/1997,01/11/1997,12200,2,Enxurradas,Hidrológico,4217105,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3102050-12200-19970112,Alto Caparaó,MG,Sudeste,01/12/1997,01/12/1997,12200,2,Enxurradas,Hidrológico,3102050,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2920403-14110-19970113,Manoel Vitorino,BA,Nordeste,01/13/1997,01/13/1997,14110,4,Estiagem e Seca,Climatológico,2920403,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
ES-P-3203205-12200-19970113,Linhares,ES,Sudeste,01/13/1997,01/13/1997,12200,2,Enxurradas,Hidrológico,3203205,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4304606-13213-19970113,Canoas,RS,Sul,01/13/1997,01/13/1997,13213,5,Granizo,Meteorológico,4304606,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3555000-12200-19970113,Tupã,SP,Sudeste,01/13/1997,01/13/1997,12200,2,Enxurradas,Hidrológico,3555000,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4111258-12100-19970115,Itaperuçu,PR,Sul,01/15/1997,01/15/1997,12100,7,Inundações,Hidrológico,4111258,,Registro,,0,30,432,0,0,0,0,462,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3101508-12200-19970115,Além Paraíba,MG,Sudeste,01/15/1997,01/15/1997,12200,2,Enxurradas,Hidrológico,3101508,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3112109-12200-19970116,Caparaó,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3112109,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3118908-12200-19970116,Cordisburgo,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3118908,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3138104-12200-19970116,Lassance,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3138104,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3150604-12200-19970116,Piracema,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3150604,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3153509-12200-19970116,Alto Jequitibá,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3153509,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3154002-12200-19970116,Raul Soares,MG,Sudeste,01/16/1997,01/16/1997,12200,2,Enxurradas,Hidrológico,3154002,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
AL-P-2708501-12200-19970117,São Luís do Quitunde,AL,Nordeste,01/17/1997,01/17/1997,12200,2,Enxurradas,Hidrológico,2708501,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2911907-14110-19970117,Iaçu,BA,Nordeste,01/17/1997,01/17/1997,14110,4,Estiagem e Seca,Climatológico,2911907,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MS-P-5004601-12100-19970117,Itaquiraí,MS,Centro-oeste,01/17/1997,01/17/1997,12100,7,Inundações,Hidrológico,5004601,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2933604-12200-19970119,Xique-Xique,BA,Nordeste,01/19/1997,01/19/1997,12200,2,Enxurradas,Hidrológico,2933604,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MT-D-5107925-12100-19970120,Sorriso,MT,Centro-oeste,01/20/1997,01/20/1997,12100,7,Inundações,Hidrológico,5107925,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4108551-12200-19970121,Godoy Moreira,PR,Sul,01/21/1997,01/21/1997,12200,2,Enxurradas,Hidrológico,4108551,,Registro,,0,0,0,29,148,0,0,177,83,,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3520301-12100-19970121,Iguape,SP,Sudeste,01/21/1997,01/21/1997,12100,7,Inundações,Hidrológico,3520301,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4127809-12100-19970122,Tomazina,PR,Sul,01/22/1997,01/22/1997,12100,7,Inundações,Hidrológico,4127809,,Registro,,0,0,0,550,145,0,0,695,550,,170,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4112702-12100-19970122,Jataizinho,PR,Sul,01/22/1997,01/22/1997,12100,7,Inundações,Hidrológico,4112702,,Registro,,0,0,0,0,720,0,0,720,0,,180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4126207-12100-19970122,Sapopema,PR,Sul,01/22/1997,01/22/1997,12100,7,Inundações,Hidrológico,4126207,,Registro,,0,0,0,100,0,0,0,100,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-J-4205407-12200-19970122,Florianópolis,SC,Sul,01/22/1997,01/22/1997,12200,2,Enxurradas,Hidrológico,4205407,,Registro,,0,0,0,0,0,0,0,0,0,,235,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-P-4215307-12200-19970122,Salete,SC,Sul,01/22/1997,01/22/1997,12200,2,Enxurradas,Hidrológico,4215307,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3505401-12100-19970122,Barra do Turvo,SP,Sudeste,01/22/1997,01/22/1997,12100,7,Inundações,Hidrológico,3505401,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3522653-12200-19970122,Itapirapuã Paulista,SP,Sudeste,01/22/1997,01/22/1997,12200,2,Enxurradas,Hidrológico,3522653,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4125407-12100-19970123,São José da Boa Vista,PR,Sul,01/23/1997,01/23/1997,12100,7,Inundações,Hidrológico,4125407,,Registro,,0,0,0,68,0,0,0,68,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4215109-12200-19970123,Rodeio,SC,Sul,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,4215109,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-P-4218954-12200-19970123,Urupema,SC,Sul,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,4218954,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3502705-12100-19970123,Apiaí,SP,Sudeste,01/23/1997,01/23/1997,12100,7,Inundações,Hidrológico,3502705,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3505351-12100-19970123,Barra do Chapéu,SP,Sudeste,01/23/1997,01/23/1997,12100,7,Inundações,Hidrológico,3505351,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3514809-12100-19970123,Eldorado,SP,Sudeste,01/23/1997,01/23/1997,12100,7,Inundações,Hidrológico,3514809,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3517604-12100-19970123,Guapiara,SP,Sudeste,01/23/1997,01/23/1997,12100,7,Inundações,Hidrológico,3517604,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3521200-12200-19970123,Iporanga,SP,Sudeste,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,3521200,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3522158-12200-19970123,Itaoca,SP,Sudeste,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,3522158,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3542602-12200-19970123,Registro,SP,Sudeste,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,3542602,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3542800-12200-19970123,Ribeira,SP,Sudeste,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,3542800,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3551801-12200-19970123,Sete Barras,SP,Sudeste,01/23/1997,01/23/1997,12200,2,Enxurradas,Hidrológico,3551801,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4112009-12100-19970124,Jaguariaíva,PR,Sul,01/24/1997,01/24/1997,12100,7,Inundações,Hidrológico,4112009,,Registro,,0,0,0,800,800,0,0,1600,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4119400-12200-19970124,Piraí do Sul,PR,Sul,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,4119400,,Registro,,0,0,0,100,100,0,0,200,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4120101-12200-19970124,Porto Amazonas,PR,Sul,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,4120101,,Registro,,0,0,0,15,15,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-J-3510401-12200-19970124,Capivari,SP,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3510401,,Registro,,0,0,0,0,90,1,0,91,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4101606-12100-19970124,Arapoti,PR,Sul,01/24/1997,01/24/1997,12100,7,Inundações,Hidrológico,4101606,,Registro,,0,0,0,20,20,0,0,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4104907-12200-19970124,Castro,PR,Sul,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,4104907,,Registro,,0,0,0,25,25,0,0,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-N-4114708-12200-19970124,Maria Helena,PR,Sul,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,4114708,,Registro,,3,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-J-3551009-13215-19970124,São Vicente,SP,Sudeste,01/24/1997,01/24/1997,13215,12,Vendavais e Ciclones,Meteorológico,3551009,,Registro,,0,0,0,0,22,0,0,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3122207-12200-19970124,Divinolândia de Minas,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3122207,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3149952-12200-19970124,Periquito,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3149952,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3158003-12200-19970124,Santa Maria de Itabira,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3158003,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3158953-12200-19970124,Santana do Paraíso,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3158953,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3160108-12200-19970124,Santo Antônio do Grama,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3160108,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3163003-12200-19970124,São José da Safira,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3163003,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3163409-12200-19970124,São José do Goiabal,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3163409,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3166303-12200-19970124,Sericita,MG,Sudeste,01/24/1997,01/24/1997,12200,2,Enxurradas,Hidrológico,3166303,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
